path,blob_sha,sha256,bytes,lines,binary,category,subsystem,inspected,findings,disposition,evidence,audit_head_sha
backend/db/migrations/057_add_crawler_worker_tracking.sql,c40bffe7c46808253c0d553faef7a7e29184b1d3,6fb1d30ba8da0164f2f183458a68c4d4ab6b1af82256f74415df5b557982bcb3,1328,24,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/058_grants_url_fingerprint_crawler_logs.sql,e5d65a586553502450e3fe1e72eca1c9d22f8ea9,9afd3691a2a23bc82232d2a60d4a984b10f46a881f3d1347e785180ffc892301,4428,85,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/059_admin_tool_schema_backfill.sql,3b4380893dbae1f0319de51129fed08145c66b90,7654dae2f036f3a636298632222824ef946692e9fa9f27ce3416f326dcf473ff,2007,53,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/060_organizations_deleted_at_repair.sql,d79760639c87b3da5fad3b58f4d64c986d4494e0,5761928d8e61da5e6177d8fb877a860519ed9e0ec4744fc38a731fc23406fd3c,252,5,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/061_admin_mission_metadata_backfill.sql,1f2864505ec9fc790e33ef1b81b86a32ad8c4a7b,c8790db3527952e4c72969a331fcb90e85f58f39f241be5e40c37d42e67206a5,1171,25,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/062_grants_joined_url_backfill.sql,5b951639afc1724e802f12a40228bacdd2e7488c,5d1422a427619da10af4a56c7439e7e4843c12e1b1100e2e9b60b11a3602ec49,2328,62,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/063_force_admin_schema_repair.sql,1dec756e58276d874ca681ce758d904a998f5da5,fb3ff12ed45b6b1315ce35e5d06310abdc813d60fb47d9ae9233cffbf72bfd3c,4736,114,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/064_runtime_admin_schema_repair.sql,3caf0b50a2e82277e1b0d81088a1e6d5609ab992,b48169c7c31ceaf2881d2114336ea5dc2a1ad8ee313d186f5a4faa97702036cd,3633,86,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/065_repair_saved_grants_table.sql,79e6b80d6a06c5fdd73e5ea604c97c257dbfa299,35ef2d913112b0c11615604da7bcc619259ca0f6849cbc88bc716e94485be8a9,584,13,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/066_funding_opportunities_link_status_repair.sql,68492879e66a0ad150393211b9c398dacd120b6a,e3e4b82085511e05c20f94948fead2d2d5e606a45a4c681789f50e5ffe31d4fc,337,5,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/067_opportunity_verification_metadata.sql,590d4650331a193e3f1263aa1d000d069853fb81,3bbbdc757f06461ffb9220181a462834d515f2c4a217cf4077ae29b615f014a2,2402,52,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/068_funding_opportunities_result_kind.sql,56020f48fb6e85ece9fba7164f842416fd4a1e0e,657b1e4c252cfc88982ea26da22832875709290d0a37eef73c089fa468decb61,2168,41,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/068_opportunity_kind_and_trust_tier.sql,70db3038e956e6e9f4beb8920f0a29175c8894f4,aa95308c230bd4e4bebfc0cfb286f1da9fe371587d79bc5d8c3a9d94df3d5261,1845,37,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/069_smart_matcher_telemetry.sql,32edb7b5e12b479e2e43c50fa77c0f4a3c19e4b0,269f2e35a6b4cc197259d3a690baf6d9362e66f3d10bbd548b546897a80b9cfe,1754,47,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/069_verification_events.sql,e2d1b847a1dcff34ca6df6c7c0806f9208ff3aed,6468108655e16f04314565ee0bbd968ef0bcfdf2626e2eaf6fa7680e4c474ea6,1307,32,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/070_application_workflow.sql,4a348507ba929a01dbe3311fb924ffb08885980a,619c8707c2659a47e193da0b2418f51dde125827f77b9e0936d2109ac7a63135,4081,94,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/071_pipeline_dismissals.sql,1bf6f246d5370ae445af3a7fadeba4b5c55c43fc,b66846cbd856f1af3321b8a56e5cc4c77b960eae1f5123678901cc0e7e9b18e2,1694,42,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/072_crawler_source_runs.sql,0ae037dc3e3d450fa5a9904427f057491ab131a5,43bf100c11eb6b112047cf42d1d5eb32cf3d2e743e39b4745d71776e71ebaed0,1100,28,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/073_anya_match_suggestions.sql,0191ba557e63145dd08ab5f999813a6580b5e5b5,8437d197eefa9896bc3ebc2a1ac94a3f4979f3953848e31f9c18f7a7a345da04,2958,61,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/074_matching_low_coverage_events.sql,56df07212899a8fbf05da190d4d55f0837e09bc9,310f3104bbdf78278410c86d41080d16dfe12060147887652d09246f3d2de97d,529,15,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/075_saved_grants_profile_scope.sql,7e10b79e77f3fba86ceb6bce9d3fd2897090c6e6,39d6d275edca425b0c3cedd8519b4f9754c67e4ab9e5084e795562544c21f890,2370,49,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/076_grants_status_canonical_pipeline.mjs,706f8d571f9452ebbc96f3b4c0842ff4c76ef948,9946e8601bfa8526643d28d85a2e04dacb978ab4400642fef0294e53c9fa6759,4202,94,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/077_funding_opportunities_reality_verdict.sql,45ddf6f5c54bde4438f7646eacae093d6b2c73ce,6f772a5064db0e79cfc2197dc7c50d6701c4612afd80ed7f667902c3d42e92f4,1392,27,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/078_onboarding_sessions.sql,f70bfcac9260ca7691f245908fbb54bd139052f0,936891629088c6a2e66be0e48592cee83bb90921a54c4f398f429f5d40ca63f3,1427,35,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/078_sam_anya_onboarding_audit.sql,dc2fe0993560755bd037be9fd7bcbd57966d109d,4cb144b0296d3d8e76539d93c4bd5d35cdd1a3cd93572cd25f3a015acecf9f15,3084,68,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/079_pricing_quotes.sql,264c5c44c97a43705402d4a899d338eaa6930efe,c1f94320a2765aa267da32957ab8c5e0db1719a30058044a97d6ad20952efe16,3272,87,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/079_school_portal_bridge.sql,5b0c6a165141f8787db3a299cbe8e8b19314e4a9,ebf085ea2cad7ad0a3c9aad3a57ea59d129021d7d5d96a29bd6ffda15941feb9,3028,80,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/080_pricing_access_gate.sql,9ff99464da2690bb8b37074fc61b0e1c32319585,f081624bdc854cfd3f0d14245ae78bc6dd9308ff6c771cc9c9ce2ace2a7e1f87,3343,87,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/080_sam_runs.sql,03c561697b7019b818158fb2cc980463729872e6,b4abe674f1d3ed33baea39913476191ad017f21c066dec8d6018f9a99211a9c1,1837,40,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/081_robert_tables.sql,14d7dcc308836752ae4ca6903476db09b2a856de,1c15adc6fd4a8d8b3040ef5e2c2bc8b65789ac99e15162408edd61fe41e0aa54,8496,181,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/082_larry_tables.sql,09c1f76cb9684a71e94f203e5c2f3d421ce9f4e8,07169f63af98354fc68ad8d1e7a752f9b124eda164f3f7a88457eddb791ce52a,7948,201,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/083_john_tables.sql,0b0c86af90bc9bf6f3e567147ec485c500a27693,801f36e3bc11640da28a55aefdd9ed0505b3008f575f2092cb565baaea224c76,4056,120,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/084_agent_telemetry.sql,9e4b59ebead83dd63bea39618dcf7363f439f323,0787e19bdb8f79c86d954994e8cbf3a3ce6886fa77dd2028b6b47187f853766e,1908,57,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/085_yana_student_portals_and_application_tasks.sql,4a2fb1445db955940dd848919de8e566dcd2d413,4373ee9af2573cf7b865342a53483a4059876a0f09703fce93ec048b403a1a27,11675,238,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/087_yana_automation_tasks.sql,656b70595c17819c440518f559afced68edc0f2c,8055c21350ec65e0fdde0be30ca1161086881cae0eaee63011aed31d37a7b14c,1998,32,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/088_yana_authorizations.sql,d91f3bbc19afb0cadb379def7ab3e514cd8258dd,04c65a941bd61f3d26d5cf76a0ee74bceb228ae69903ae2c4fa7d42ad16b817e,4651,97,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/089_yana_hard_stop_resolution.sql,4b9ac23b0e7f2f29cb09d033917dc89ec1d13f06,b9c8c05483553ff85bda0f43f066c16e3d55ddc13c73b4144f1c00c85360a42a,9014,172,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/090_rename_yana_to_hamilton.sql,1fe4aa07452cd4cfa94f632af2dbc748cd36935a,6bbbeb297b2cc7dee4e14ee0d46396ed81c6caa92b702738a60831209824325a,12143,269,text,migration,hamilton,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/091_agent_control_center.sql,fa8e8cb590dde61b850b71e039eb0e8184fcaa98,9b57727e636e0421a77b1059f9361bf5bf35209fc098ba79ce965083b821ee5f,6273,154,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/092_partial_geo_crawl_backfill.sql,48a4b294f97a2addaa4af4e9b04cf93100729e8f,8c0e9862ed0452beb16de987dc3fdb0109ef83708272e020644df7aba811f0aa,1644,40,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/093_yana_lead_discovery.sql,e7d8411fd20b467f4a85d18733ec0f2b2fdb2211,a404e81d2a5d8a429b359f6164c19f48abe49cff7e093a25fcfae0fb4f58b4c6,2854,64,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/094_org_contact_person.sql,75854ee5752e6942f22671f97365f4b71596e6f9,794b58cc93e76c00000a320cc71b370824cd063a25d80035a15963c0659d3f26,413,6,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/095_exclusion_rules.sql,7d7631a4ec7e4bb072441ef901c2329177d87ccc,4f829cb19e633642cd30f22023850e91590ac267f3eda2422354d1b9d3aee546,520,12,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/096_profile_avatar_data.sql,9b3a8a6ed625294a3c22340dd3da152ec04e6d91,b7a2b987caa00430472919671f7e237d346fbc12e3bbc32e9db2d6525cbbc116,409,7,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/097_backfill_basic_information_name_parts.mjs,f0fc834d6bc3534437bf57fda53c0d8e843bc5bb,d67deb65bbb7e2d86f51a3c0ed5b804ee658386dda032c3aa5bfb0efc3921991,3321,93,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/098_hamilton_portal_credentials.sql,4e4f71b4a0ff0d80fcb0854c946bc3b63e7a075b,ffe96192b69cd4ceec100f13b8014001912442079ae99f968bf7b8721dba0716,889,22,text,migration,hamilton,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/099_agent_control_lock_owner_token.sql,519b1d40ddcb562967074e866a97117615182dbf,790fe20fb2e6829b99c72fa7094620b99baa1a39bafcfbceb7ff21428daa3371,1147,25,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/100_agent_telemetry_missing_tables.sql,d263c6fc5c6eab43f6d302c110e257a887d235ff,0ad9755789861a33a6a76cc9422d69792c753bda5a25b49c5af5c0dcc603f9f0,2030,47,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/101_yana_prospect_columns.sql,583331d15835c3b9717bb834ce0543016a352722,75c3eee47d2dcf83d2a3ee93a5147486472ef705a06070c5acb0c8b0471871dc,1026,18,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/102_yana_candidate_perf_indexes.sql,a74342ce8c78ffa58e1b2c479aab229c0f0bd44d,9443be40d3cf47e042b5c733a14b492faf842dd5975b2decb9706aee610d8cb2,898,18,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/103_hamilton_portal_credentials_generated.sql,662a2e47b2eb63030290b7ab7f6f24683dbed10a,8a200604287e4790c2d89a653ad90d303803ea23619cec0b2385ffb796e19b70,549,7,text,migration,hamilton,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/104_hamilton_portal_credentials_managed.sql,e91f012f5c696c7efe6eb9931f97c7c63ced99d9,087fdb9349a42d99fa9efbff35c2c273ba957e6782ac9a8c50efb5d313dcda29,1019,18,text,migration,hamilton,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/105_application_tasks_auth_retry.sql,2f28f3597b9f470b8d526289fc154368d4802d48,5aa48fd526ee8af07bd65040c4c799fcef4379e504d7b974f1f38591a4c440e5,570,8,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/106_yana_status_needs_enrichment.sql,667e3aab9a6907958b2a6fd02a29969d0895e048,b301843d77af22f8e9f71a7ff3df6df57b217a870d64dbb75faa812cd5612528,3061,65,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/107_hamilton_portal_credentials_totp.sql,d6c947585cbf120fc39c9cdee34d1eeafab62570,09550109d9b33868fb44d011dd05d9c8cc92aa23145ca9544093836aadf64fb5,665,9,text,migration,hamilton,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/108_laptop_connector.sql,f25ef8ebff56e4075d59156d4fcbab17b057ee44,d99fdad0a963d5dee699f182cf63285f48fc207f060ce6e32aa008b09c6ac48e,4649,89,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/109_owner_blocklist.sql,2d64717926ceddc76687d0c689a8b2b90166cdf8,6676e5a95603b34dc8162ee7f852f48f9027ca2d15ca4dc4728cacbb5c0b4db7,2281,47,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/110_email_grant_ingestions.sql,65675dee65edfeff010890bda878778ca05a60e7,55a78939a1fe2b7920478deb93fe7777e81b4163925217a056663c22843aa30d,2198,39,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/110_owner_blocklist_seed.mjs,1fc7a044606919d0e829d6f808012e617c75ad41,e43267aed10179f4e522e5e6e8637bcd4cc8ed2fea94f59e4cd35cfb68f88ac7,444,11,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/111_hamilton_session_capture_requests.sql,5c352c51346cbb4da240f569a95fbaf673917b79,ac5e19e8a0f5174de3c5dc75a842ec28a2cacdeca6c9803b08bf490b768d4dcf,1808,36,text,migration,hamilton,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/120_portal_sync_runs.sql,ca286a47bbce8d20dc7ba8581681d72d9e85eba9,2edc56a946c034ae0f9e17c72dfbe9f6eee9ac8c3ad12069248dea207ca36884,1167,26,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/121_crawler_os_canonical_dedup.sql,6f9dd2027d8c9cfe344241db43a2a876e56511a0,c07c74b01c7495d556fb876d3a905b522382d310ad320b95cb001a9c6dd1b364,1436,29,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/122_profile_opportunity_matches.sql,e10abe8b47fb3605a7316948e74cb69f465811ff,b63ef94f72635bb9272f0251a9e14f96e216a2e6a033c1261684884d810fbf3e,2119,42,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/123_login_announcements.sql,c4f818b7e38cd3601021e8d8b2391dd1ec368a8f,0b587660e9c6a7b88bd158a42d4675137a9da9e5a31dedc6aea0c924e75d63fb,1366,31,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/124_profile_portal_status.sql,adf0450da6552fd1b1edaf965f44cb2fe35ae775,70e169ef17c4b1a3d6506b185d071e5ff0d44ab4bf2bd655a5cf4fe2c8ee0680,1845,37,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/125_portal_autopilot_identity.sql,68e51874e684aeaa29beb217d108181d9e7bbe07,8520bc04280e353d2a80af5d7164d60fe108f6290a245248c2aec09660a90812,2362,44,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/126_sms_consent.sql,487d853c96e84bfcb8c179189ceb2477b4ab9b04,c0cc8f11aa29ef9065811035ffaf035590a4dddb2fae3fcd8242269d9075a29a,2440,47,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/127_disable_hamilton_totp_seeds.sql,6816828a786d228d73eccd2fca40ffdc7362b07d,68bf4d483a0abb0352da113be4ad58e96433b8702538ff327b48a43849532a74,483,15,text,migration,hamilton,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/127_profiles_deleted_at_repair.sql,9363903983f08d74d64d4dd9d1780e5b5c7868af,cdfde00e9fcfc1d824e488fd9a31ca203aeb8502f84f660f1ed86e38f1c660a2,248,5,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/128_record_origin_web_search.sql,59a381583a41338af9ec442f9403952462f9d773,2e0b4e4f89e1bca3247aebec5093b93a177a545cb1f1717179c71c8494363451,309,6,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/129_yana_backlog_enrichment.sql,c6834103fa8461a4153120978731cbe5f4460b82,557b6e289e772cdfca8c9c34b4c0b6c6100238c0b8c83c49f4afb9d37e08b1bf,816,14,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/130_add_guided_cycle_tour_status.sql,5748e7591976a3a78341fc02f66564b419ad7583,60c5e76b08646d95c900666e75cb68a7cde7f341e6a3a1d8b8ba159b1bf84da8,709,14,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/131_opportunity_embeddings.sql,c4599d321b6fafeea5b5b04075ebebac5c773296,a14498163484a6af75db1d4a58ab864816c81764e71e67d3566d67e71e74498d,975,21,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/132_amount_text_status_confidence.sql,2cadd6ba68e20fd39daadd84babd7660e36e2322,f63647d8ffb599baf4deb91bf7076878acaf86979b81d9b107735cfcd708b078,783,13,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/133_match_query_provenance.sql,b5940b8d8fa1b60095f9a1128aaa6b0272164e8e,5037d1dc490e4c69fb4876c3fba654aa51888f0d92fca0a2e647ded4df024953,443,6,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/134_forced_welcome_video.sql,aa6aef549b7673e77b584d572e6089a617b57f61,21c9f0cd08c807945ab5d69689251ecd224365d9e4aa32541f9fba6037232a0d,1508,37,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/135_tailored_applications.sql,b9948b6db0fa345ae7e32a56f6e7cc6839205004,5268c7e2b311b1bc93c86e6d2f0c4cfc4a1611f06b680acdaa699bfc9876dbba,1023,24,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/136_amount_enrich_attempted_at.sql,f5cf77c96c848ea2985e8618cf07545d9c221954,64da40b2df58faaa2e5bc023cc660e82dbad331431594076863b24c6b6f72fe3,900,14,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/137_amount_enrich_attempts.sql,097fbb7b0f1383731dbe68b9944f571baf405509,c1e73bf5ba4cf282960d2a4def315c69c7e9734ed549cd998d0179e7158d9136,1697,26,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/138_reset_adapter_readable_amount_burns.sql,7d6ee484530b32beed7e4fc5ef46beaa309ae569,812f939632659f80a4bbbba1467ab708a21aadb740f99c6cd7d1207e869e87c7,2790,48,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/139_reset_amount_burns_from_write_failure.sql,8c03de6557f29ccea29a8c5eb4cdfa4522c87946,3aa410342fda71f4660e00ecf52ace02651714d2323ab6b282b3ad5b18ba24cb,2333,46,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/140_reset_amount_burns_wiped_by_recrawl.sql,e7f2d9940d4c242866c5ea4337c2502e923cc95d,5b64d0aefb5e12f309fd43a7113ca14e838357f6783321f49ba02db82c20079c,2466,47,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/141_reset_amount_burns_with_no_recorded_answer.sql,0520d3185171e7185c2b7cbff8da1dc6917ea0cd,11d9667080f7b3c42dc25998d06496f4f5fd5c5f2cd2d785af93d02bacac344c,4084,69,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/142_grant_amount_enrich_tracking.sql,614a459eeb17648b87f886cbcd5aac3e199b282e,2476c558dc850c7f5647c50fbc09fa81b733c0da2759968bb57a45ca5a1de8bd,1181,18,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/143_reset_silent_amount_burns_for_reread.sql,2094dd50e881a9eab01347182f7fae936e9885c1,073f54ac73baabb229111ae9fc49801db5ba1097145239f0115eef15388c02ee,3473,68,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/144_page_fact_provenance.sql,879e01699b6d3c55cd363568eb2540acbd27cf40,14aa2e7896dbf58585be8cafdfbfe51a4f096e4f292949919cbb8b30e644c9de,1947,32,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/145_page_fact_cache.sql,c1e89a1d1523feee9c26c07a4eb1a0bd5c094034,8a3152fd364153e8b5320d38ae91685aae02dd7edb7d9526c0e208532d6d4588,1499,29,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/146_one_active_otp_code.sql,6c85e3afc1a5554f18507e8f11e915fd357d4e0b,a02331a44b8f74897adf8393f5708d3f20d79f1d49b4ea9326995ab5e1220093,1611,33,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/147_users_primary_phone_unique.sql,f8779eb2ba3147c799917c430ff10cc650fdad37,5c9d3c7db1f66b7eba371d164f478ff57a502889eb927523decf4a0db3fed6fa,3465,78,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/148_repair_phone_dedupe_repoint.sql,ca21af29e8cf98c359e3d31182f62a45c230b505,3bc8702bf1ad7269821154ebf56a4de1c62037399b5207d65f9898d6f895d0bd,14726,164,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/149_repair_malformed_profile_audit.sql,057a2ac9e8d3ec7900faf671e2f40fd983b670e9,a89d39eab076b40f85f675d4ae6dbe5e3b36531eb26d7b49e31ddb46ba45b911,2193,32,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/150_opportunity_identity_tables.sql,6d8825c9efac6ef652b514f8da8f54f8b541544b,586d0aa2404add2761f3cf783ec6844619ee72adde4a4c13dea2d44387b124c6,2993,57,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/150_pipeline_promotion_outcomes.sql,243b2cb9500a593c3df4604d9346071af6857ec1,4c68b412e0b4927d8cddadc56ee24d4909200f25751de559d181c3996eba8b59,1013,23,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/151_amount_enrich_env_attempts.sql,71e7c1a511d2aaf4fc86ddde3312a553b9d0cc36,77e306b6ab5d6453eb564711bd594b60977497977fb5fd71027b5d5dc2672d72,1399,21,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/151_eva_portfolio_qa.sql,03af6140057a2cb0a4de8f3dc42d469e684b362e,6a07faffcce941a8d5ccb97c929cb27f243e0d864d25035a331d1a0bc3050474,6181,146,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/152_unburn_for_adapter_coverage.sql,c1456d68d9df1855b287016932a72bc1f1f1e8ac,8d61b27ffbfe503371349fd9d623ad45d1d1ee5dae4371df279a310e4d96369b,3665,67,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/153_amount_enrich_last_reason.sql,acf9cff302f92d2e808c354f8421e20de5328312,e7073078ec9fa92c077cc8201bba32e27514dbd08527d2b82c8f88905b157594,1603,24,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/154_unburn_2026_07_22_mass_burn.sql,dff87f1122f68d9ad570a8e5b70a9c3f3f1a7182,6f2455935b08cb145aa3470d3aa238ec202afca07de7e027a100b878982adc36,3002,57,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/155_unburn_wiped_adapter_answers.sql,935dec2eeaf687fa3de8fe9866226c53727e2357,503603844614c19a23623a5c058c67a2951a69de915251d51df231b10549e6bb,2264,43,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
backend/db/migrations/156_unburn_locator_claimable_orphans.sql,456507097bc200e4cb064481724c73bddffe6a3b,81a6e54dd53ee319cfb67e6fe91d41bad4ea086c9ce922fd5793c574ac226b80,3630,55,text,migration,database,no,,,,052e0185900f92432552d48b8cb32c8ef9aa0b25
